frame,tracker,timestamp,predict_us,associate_us,update_us,create_delete_us,total_us,num_tracks,num_detections
224,object,22293.895868497,44.616001105168834,126.20399866136722,25.86400296422653,3.2579991966485977,199.94200192741118,1,1
225,object,22293.923587067,78.53099668864161,180.44800162897445,31.74599987687543,5.822999810334295,296.5479980048258,1,1
226,object,22293.94724745,121.13900083932094,371.5700004249811,48.99899795418605,5.3629992180503905,547.0709984365385,1,1
227,object,22293.988841463,63.531999330734834,2.302000211784616,1.186999725177884,7.339000148931518,74.35999941662885,1,0
228,object,22294.033800917,57.212997489841655,2.6410016289446503,1.2460004654712975,6.684000254608691,67.7839998388663,1,0
229,object,22294.078703484,45.51199890556745,1.8860009731724858,1.04300124803558,6.1969985836185515,54.63799971039407,1,0
230,object,22294.116022623,49.6300017402973,128.6650003748946,29.623999580508098,3.588000254239887,211.50700194993988,1,1
231,object,22294.140302706,64.57799827330746,230.2110005985014,42.79800123185851,4.444998921826482,342.03199902549386,1,1
232,object,22294.164307726,59.33499778620899,131.52899919077754,30.390001484192908,3.2770003599580377,224.53099882113747,1,1
233,object,22294.191350372,47.3809996037744,183.7660020100884,31.4799981424585,6.792000931454822,269.41900068777613,1,1
234,object,22294.215232139,41.43200203543529,136.2570001219865,30.7019981846679,4.823999915970489,213.21500025806017,1,1
235,object,22294.23997778,51.89700095797889,117.67099931603298,24.716002371860668,2.8939975891262293,197.17800023499876,1,1
236,object,22294.263619195,40.017999708652496,115.47599933692254,24.395001673838124,2.806998963933438,182.6959996833466,1,1
237,object,22294.287969032,73.01900041056797,129.76699872524478,24.813001800794154,3.006996848853305,230.6059977854602,1,1
238,object,22294.311923554,46.819000999676064,162.55299851763994,30.391001928364858,5.079997208667919,244.84299865434878,1,1
239,object,22294.338559947,54.84900248120539,283.44000020297244,39.913000364322215,6.7879991547670215,384.99000220326707,1,1
240,object,22294.362836688,110.76200098614208,194.75099907140248,32.7300003846176,4.251000063959509,342.49400050612167,1,1
241,object,22294.388016038,46.37700112652965,120.68399882991798,27.70400169538334,3.4629993024282157,198.2280009542592,1,1
242,object,22294.412518015,33.79299960215576,108.91100100707263,25.77700070105493,2.9959992389194667,171.47700054920278,1,1
243,object,22294.439585695,38.890000723768026,133.41299927560613,26.687001081882045,2.7700007194653153,201.7600018007215,1,1
244,object,22294.465752472,53.21900243870914,139.13499788031913,30.7930022245273,3.282999387010932,226.4300019305665,1,1
245,object,22294.489010951,41.37599898967892,138.8019991281908,29.286999051691964,5.146001058164984,214.61099822772667,1,1
246,object,22294.514296601,33.58200046932325,109.90599912474863,26.224002795061097,3.086999640800059,172.79900202993304,1,1
247,object,22294.538234905,67.80199692002498,175.04200150142424,29.427999834297225,3.287001163698733,275.5589994194452,1,1
248,object,22294.56203502,39.237998862518,105.32099986448884,27.25000013015233,2.5000008463393897,174.30899970349856,1,1
249,object,22294.589655884,63.60000043059699,231.14600116969086,36.53399835457094,3.82200232706964,335.10200228192843,1,1
250,object,22294.614316172,45.32300226856023,149.1169969085604,29.466002160916105,3.5810007830150425,227.48700212105177,1,1
